kommune,citizenship,year,count
Aabenraa,Afghanistan,2020,1
Aabenraa,Albania,2020,1
Aabenraa,Australia,2020,1
Aabenraa,Austria,2020,1
Aabenraa,Belgium,2020,2
Aabenraa,Bosnia and Herzegovina,2020,1
Aabenraa,Brazil,2020,11
Aabenraa,Bulgaria,2020,5
Aabenraa,Canada,2020,1
Aabenraa,Chile,2020,1
Aabenraa,China,2020,4
Aabenraa,Colombia,2020,1
Aabenraa,Croatia,2020,5
Aabenraa,Czech Republic,2020,1
Aabenraa,Denmark,2020,247
Aabenraa,France,2020,2
Aabenraa,"Gambia, The",2020,2
Aabenraa,Germany,2020,243
Aabenraa,Hungary,2020,11
Aabenraa,Iceland,2020,2
Aabenraa,India,2020,2
Aabenraa,Iraq,2020,1
Aabenraa,Ireland,2020,4
Aabenraa,Italy,2020,4
Aabenraa,Jamaica,2020,1
Aabenraa,Japan,2020,1
Aabenraa,Kenya,2020,1
Aabenraa,Latvia,2020,11
Aabenraa,Lebanon,2020,1
Aabenraa,Lithuania,2020,11
Aabenraa,Netherlands,2020,5
Aabenraa,Norway,2020,3
Aabenraa,Not stated,2020,3
Aabenraa,Philippines,2020,1
Aabenraa,Poland,2020,16
Aabenraa,Portugal,2020,1
Aabenraa,Republic of North Macedonia,2020,1
Aabenraa,Romania,2020,76
Aabenraa,Russia,2020,1
Aabenraa,South Africa,2020,1
Aabenraa,Spain,2020,10
Aabenraa,Sri Lanka,2020,1
Aabenraa,Sweden,2020,3
Aabenraa,Syria,2020,10
Aabenraa,Thailand,2020,6
Aabenraa,Turkey,2020,1
Aabenraa,Ukraine,2020,26
Aabenraa,United Kingdom,2020,4
Aabenraa,Vietnam,2020,6
Aalborg,Afghanistan,2020,7
Aalborg,Albania,2020,3
Aalborg,Algeria,2020,2
Aalborg,Argentina,2020,32
Aalborg,Armenia,2020,1
Aalborg,Australia,2020,4
Aalborg,Austria,2020,5
Aalborg,Bangladesh,2020,21
Aalborg,Belarus,2020,2
Aalborg,Belgium,2020,7
Aalborg,Bhutan,2020,1
Aalborg,Bosnia and Herzegovina,2020,1
Aalborg,Brazil,2020,14
Aalborg,Bulgaria,2020,59
Aalborg,Burundi,2020,1
Aalborg,Cameroon,2020,1
Aalborg,Canada,2020,13
Aalborg,Chile,2020,3
Aalborg,China,2020,116
Aalborg,Colombia,2020,3
Aalborg,Croatia,2020,31
Aalborg,Cuba,2020,1
Aalborg,Cyprus,2020,1
Aalborg,Czech Republic,2020,36
Aalborg,Denmark,2020,865
Aalborg,Dominican Republic,2020,1
Aalborg,Ecuador,2020,1
Aalborg,Egypt,2020,7
Aalborg,Eritrea,2020,7
Aalborg,Estonia,2020,19
Aalborg,Finland,2020,10
Aalborg,France,2020,45
Aalborg,Georgia,2020,2
Aalborg,Germany,2020,99
Aalborg,Ghana,2020,10
Aalborg,Greece,2020,17
Aalborg,Haiti,2020,1
Aalborg,Hungary,2020,50
Aalborg,Iceland,2020,20
Aalborg,India,2020,60
Aalborg,Indonesia,2020,6
Aalborg,Iran,2020,78
Aalborg,Iraq,2020,9
Aalborg,Ireland,2020,4
Aalborg,Israel,2020,1
Aalborg,Italy,2020,74
Aalborg,Ivory Coast,2020,1
Aalborg,Japan,2020,9
Aalborg,Jordan,2020,1
Aalborg,Kenya,2020,2
Aalborg,Latvia,2020,23
Aalborg,Lebanon,2020,5
Aalborg,Lithuania,2020,37
Aalborg,Malaysia,2020,5
Aalborg,Malta,2020,2
Aalborg,Mexico,2020,12
Aalborg,Morocco,2020,3
Aalborg,Nepal,2020,2
Aalborg,Netherlands,2020,25
Aalborg,Nigeria,2020,8
Aalborg,Norway,2020,90
Aalborg,Not stated,2020,1
Aalborg,Pakistan,2020,18
Aalborg,Panama,2020,1
Aalborg,Philippines,2020,20
Aalborg,Poland,2020,142
Aalborg,Portugal,2020,22
Aalborg,Romania,2020,133
Aalborg,Russia,2020,10
Aalborg,Rwanda,2020,3
Aalborg,Serbia,2020,4
Aalborg,Slovakia,2020,85
Aalborg,Slovenia,2020,5
Aalborg,South Africa,2020,3
Aalborg,South Korea,2020,6
Aalborg,South Sudan,2020,1
Aalborg,Spain,2020,57
Aalborg,Sri Lanka,2020,1
Aalborg,Stateless,2020,1
Aalborg,Sudan,2020,2
Aalborg,Sweden,2020,58
Aalborg,Switzerland,2020,4
Aalborg,Syria,2020,14
Aalborg,Taiwan,2020,3
Aalborg,Tanzania,2020,2
Aalborg,Thailand,2020,12
Aalborg,Togo,2020,3
Aalborg,Trinidad and Tobago,2020,1
Aalborg,Tunisia,2020,4
Aalborg,Turkey,2020,20
Aalborg,USA,2020,41
Aalborg,Uganda,2020,3
Aalborg,Ukraine,2020,32
Aalborg,United Kingdom,2020,37
Aalborg,Vietnam,2020,18
Aalborg,Zambia,2020,1
Aalborg,Zimbabwe,2020,3
Aarhus,Afghanistan,2020,3
Aarhus,Albania,2020,3
Aarhus,Algeria,2020,1
Aarhus,Argentina,2020,93
Aarhus,Armenia,2020,2
Aarhus,Asia not stated,2020,2
Aarhus,Australia,2020,47
Aarhus,Austria,2020,38
Aarhus,Azerbaijan,2020,1
Aarhus,Bangladesh,2020,17
Aarhus,Belarus,2020,5
Aarhus,Belgium,2020,69
Aarhus,Bosnia and Herzegovina,2020,2
Aarhus,Brazil,2020,34
Aarhus,Bulgaria,2020,62
Aarhus,Cameroon,2020,3
Aarhus,Canada,2020,43
Aarhus,Chile,2020,35
Aarhus,China,2020,131
Aarhus,Colombia,2020,8
Aarhus,Costa Rica,2020,2
Aarhus,Croatia,2020,33
Aarhus,Cuba,2020,1
Aarhus,Cyprus,2020,2
Aarhus,Czech Republic,2020,51
Aarhus,Denmark,2020,1796
Aarhus,Dominica,2020,1
Aarhus,Dominican Republic,2020,1
Aarhus,Ecuador,2020,1
Aarhus,Egypt,2020,14
Aarhus,Eritrea,2020,2
Aarhus,Estonia,2020,9
Aarhus,Ethiopia,2020,1
Aarhus,Finland,2020,53
Aarhus,France,2020,125
Aarhus,"Gambia, The",2020,3
Aarhus,Georgia,2020,4
Aarhus,Germany,2020,440
Aarhus,Ghana,2020,4
Aarhus,Greece,2020,37
Aarhus,Guatemala,2020,1
Aarhus,Guinea-Bissau,2020,1
Aarhus,Hungary,2020,93
Aarhus,Iceland,2020,94
Aarhus,India,2020,144
Aarhus,Indonesia,2020,8
Aarhus,Iran,2020,70
Aarhus,Iraq,2020,11
Aarhus,Ireland,2020,22
Aarhus,Israel,2020,6
Aarhus,Italy,2020,183
Aarhus,Japan,2020,26
Aarhus,Jordan,2020,3
Aarhus,Kazakhstan,2020,4
Aarhus,Kenya,2020,3
Aarhus,Kosovo,2020,1
Aarhus,Kyrgyzstan,2020,1
Aarhus,Latvia,2020,27
Aarhus,Lebanon,2020,11
Aarhus,Lithuania,2020,32
Aarhus,Luxembourg,2020,1
Aarhus,Malaysia,2020,4
Aarhus,Malta,2020,2
Aarhus,Mexico,2020,9
Aarhus,Montenegro,2020,2
Aarhus,Morocco,2020,8
Aarhus,Mozambique,2020,2
Aarhus,Myanmar,2020,1
Aarhus,Nepal,2020,3
Aarhus,Netherlands,2020,77
Aarhus,New Zealand,2020,6
Aarhus,Nicaragua,2020,1
Aarhus,Nigeria,2020,5
Aarhus,North Korea,2020,2
Aarhus,Norway,2020,231
Aarhus,Not stated,2020,42
Aarhus,Pakistan,2020,13
Aarhus,Panama,2020,1
Aarhus,Peru,2020,5
Aarhus,Philippines,2020,43
Aarhus,Poland,2020,197
Aarhus,Portugal,2020,38
Aarhus,Republic of North Macedonia,2020,2
Aarhus,Romania,2020,226
Aarhus,Russia,2020,26
Aarhus,Rwanda,2020,1
Aarhus,Samoa,2020,1
Aarhus,Saudi Arabia,2020,1
Aarhus,Serbia,2020,4
Aarhus,Singapore,2020,11
Aarhus,Slovakia,2020,65
Aarhus,Slovenia,2020,13
Aarhus,Somalia,2020,2
Aarhus,South Africa,2020,5
Aarhus,South Korea,2020,22
Aarhus,Spain,2020,173
Aarhus,Sri Lanka,2020,2
Aarhus,Stateless,2020,9
Aarhus,Sudan,2020,1
Aarhus,Sweden,2020,78
Aarhus,Switzerland,2020,34
Aarhus,Syria,2020,29
Aarhus,Taiwan,2020,9
Aarhus,Thailand,2020,21
Aarhus,Togo,2020,1
Aarhus,Tunisia,2020,2
Aarhus,Turkey,2020,49
Aarhus,USA,2020,108
Aarhus,Uganda,2020,4
Aarhus,Ukraine,2020,32
Aarhus,United Kingdom,2020,135
Aarhus,Vietnam,2020,20
Aarhus,Yemen,2020,2
Aarhus,Zambia,2020,1
Aarhus,Zimbabwe,2020,3
Albertslund,Bangladesh,2020,4
Albertslund,Belgium,2020,1
Albertslund,Bulgaria,2020,12
Albertslund,China,2020,5
Albertslund,Croatia,2020,3
Albertslund,Czech Republic,2020,2
Albertslund,Denmark,2020,79
Albertslund,Finland,2020,1
Albertslund,France,2020,3
Albertslund,"Gambia, The",2020,1
Albertslund,Germany,2020,12
Albertslund,Greece,2020,4
Albertslund,Hungary,2020,2
Albertslund,India,2020,8
Albertslund,Indonesia,2020,1
Albertslund,Iran,2020,3
Albertslund,Italy,2020,5
Albertslund,Jordan,2020,1
Albertslund,Latvia,2020,5
Albertslund,Lithuania,2020,4
Albertslund,Mexico,2020,1
Albertslund,Netherlands,2020,2
Albertslund,Nigeria,2020,1
Albertslund,Norway,2020,1
Albertslund,Not stated,2020,1
Albertslund,Pakistan,2020,11
Albertslund,Poland,2020,9
Albertslund,Portugal,2020,4
Albertslund,Romania,2020,15
Albertslund,Serbia,2020,1
Albertslund,Slovakia,2020,2
Albertslund,South Korea,2020,1
Albertslund,Spain,2020,10
Albertslund,Stateless,2020,2
Albertslund,Sweden,2020,13
Albertslund,Syria,2020,1
Albertslund,Thailand,2020,2
Albertslund,Turkey,2020,16
Albertslund,USA,2020,3
Albertslund,United Kingdom,2020,5
Allerød,Brazil,2020,2
Allerød,Bulgaria,2020,2
Allerød,China,2020,1
Allerød,Denmark,2020,105
Allerød,France,2020,1
Allerød,Germany,2020,2
Allerød,Ghana,2020,1
Allerød,Indonesia,2020,1
Allerød,Iran,2020,17
Allerød,Italy,2020,3
Allerød,Latvia,2020,1
Allerød,Lithuania,2020,7
Allerød,Malaysia,2020,1
Allerød,Netherlands,2020,2
Allerød,Philippines,2020,2
Allerød,Poland,2020,5
Allerød,Romania,2020,4
Allerød,Russia,2020,1
Allerød,Serbia,2020,1
Allerød,Singapore,2020,1
Allerød,Slovenia,2020,1
Allerød,Spain,2020,1
Allerød,Sweden,2020,3
Allerød,Syria,2020,9
Allerød,Thailand,2020,1
Allerød,Turkey,2020,8
Allerød,USA,2020,6
Allerød,United Kingdom,2020,4
Allerød,Vietnam,2020,1
Assens,Argentina,2020,1
Assens,Austria,2020,1
Assens,Brazil,2020,2
Assens,Bulgaria,2020,1
Assens,"Congo, Democratic Republic",2020,1
Assens,Denmark,2020,97
Assens,France,2020,1
Assens,Germany,2020,3
Assens,Hungary,2020,2
Assens,Iceland,2020,3
Assens,Italy,2020,1
Assens,Japan,2020,1
Assens,Lithuania,2020,28
Assens,Mexico,2020,1
Assens,Nepal,2020,4
Assens,Netherlands,2020,2
Assens,New Zealand,2020,1
Assens,Norway,2020,3
Assens,Panama,2020,1
Assens,Philippines,2020,1
Assens,Poland,2020,16
Assens,Romania,2020,35
Assens,Russia,2020,1
Assens,Slovakia,2020,10
Assens,Somalia,2020,1
Assens,Spain,2020,4
Assens,Sweden,2020,2
Assens,Syria,2020,9
Assens,Taiwan,2020,1
Assens,Thailand,2020,5
Assens,Ukraine,2020,13
Assens,United Kingdom,2020,5
Assens,Vietnam,2020,3
Ballerup,Afghanistan,2020,3
Ballerup,Algeria,2020,2
Ballerup,Argentina,2020,1
Ballerup,Bangladesh,2020,2
Ballerup,Brazil,2020,2
Ballerup,Bulgaria,2020,26
Ballerup,Cameroon,2020,1
Ballerup,Chile,2020,3
Ballerup,China,2020,4
Ballerup,Croatia,2020,1
Ballerup,Czech Republic,2020,1
Ballerup,Denmark,2020,101
Ballerup,Egypt,2020,1
Ballerup,Germany,2020,2
Ballerup,Honduras,2020,1
Ballerup,Hungary,2020,2
Ballerup,Iceland,2020,3
Ballerup,India,2020,22
Ballerup,Iraq,2020,1
Ballerup,Italy,2020,6
Ballerup,Japan,2020,2
Ballerup,Jordan,2020,1
Ballerup,Kazakhstan,2020,1
Ballerup,Lebanon,2020,1
Ballerup,Lithuania,2020,9
Ballerup,Morocco,2020,3
Ballerup,Netherlands,2020,5
Ballerup,Nigeria,2020,2
Ballerup,Norway,2020,3
Ballerup,Not stated,2020,3
Ballerup,Pakistan,2020,3
Ballerup,Philippines,2020,3
Ballerup,Poland,2020,7
Ballerup,Republic of North Macedonia,2020,4
Ballerup,Romania,2020,5
Ballerup,Serbia,2020,2
Ballerup,Slovakia,2020,2
Ballerup,Spain,2020,7
Ballerup,Stateless,2020,2
Ballerup,Sweden,2020,7
Ballerup,Thailand,2020,3
Ballerup,Trinidad and Tobago,2020,1
Ballerup,Turkey,2020,9
Ballerup,USA,2020,11
Ballerup,Ukraine,2020,4
Ballerup,United Kingdom,2020,3
Ballerup,Zambia,2020,1
Ballerup,Zimbabwe,2020,1
Billund,Australia,2020,2
Billund,Austria,2020,1
Billund,Brazil,2020,1
Billund,Bulgaria,2020,10
Billund,Canada,2020,3
Billund,China,2020,5
Billund,Colombia,2020,2
Billund,Croatia,2020,1
Billund,Cuba,2020,1
Billund,Czech Republic,2020,1
Billund,Denmark,2020,67
Billund,Finland,2020,1
Billund,France,2020,2
Billund,Germany,2020,12
Billund,Honduras,2020,1
Billund,Hungary,2020,1
Billund,Iceland,2020,6
Billund,India,2020,15
Billund,Ireland,2020,6
Billund,Italy,2020,9
Billund,Latvia,2020,4
Billund,Lithuania,2020,7
Billund,Mexico,2020,7
Billund,Moldova,2020,1
Billund,Netherlands,2020,7
Billund,Norway,2020,3
Billund,Philippines,2020,2
Billund,Poland,2020,28
Billund,Portugal,2020,6
Billund,Romania,2020,33
Billund,Russia,2020,1
Billund,Slovenia,2020,1
Billund,Spain,2020,4
Billund,Sweden,2020,3
Billund,Syria,2020,11
Billund,Turkey,2020,5
Billund,USA,2020,13
Billund,Ukraine,2020,13
Billund,United Kingdom,2020,40
Billund,Vietnam,2020,1
Bornholm,Albania,2020,1
Bornholm,Argentina,2020,9
Bornholm,Australia,2020,2
Bornholm,Belgium,2020,1
Bornholm,Bosnia and Herzegovina,2020,1
Bornholm,Brazil,2020,3
Bornholm,Bulgaria,2020,4
Bornholm,Colombia,2020,1
Bornholm,Croatia,2020,6
Bornholm,Cuba,2020,1
Bornholm,Czech Republic,2020,2
Bornholm,Denmark,2020,114
Bornholm,Egypt,2020,1
Bornholm,Eritrea,2020,8
Bornholm,Estonia,2020,1
Bornholm,Finland,2020,3
Bornholm,France,2020,7
Bornholm,Germany,2020,31
Bornholm,Ghana,2020,1
Bornholm,Iceland,2020,1
Bornholm,Iran,2020,2
Bornholm,Italy,2020,8
Bornholm,Japan,2020,3
Bornholm,Lithuania,2020,1
Bornholm,Myanmar,2020,1
Bornholm,Netherlands,2020,11
Bornholm,Norway,2020,6
Bornholm,Not stated,2020,2
Bornholm,Philippines,2020,4
Bornholm,Poland,2020,14
Bornholm,Portugal,2020,3
Bornholm,Romania,2020,18
Bornholm,Russia,2020,1
Bornholm,Sweden,2020,28
Bornholm,Syria,2020,7
Bornholm,Thailand,2020,1
Bornholm,Turkey,2020,1
Bornholm,Ukraine,2020,2
Bornholm,United Kingdom,2020,7
Bornholm,Zambia,2020,1
Brøndby,Argentina,2020,3
Brøndby,Austria,2020,1
Brøndby,Bangladesh,2020,7
Brøndby,Bulgaria,2020,20
Brøndby,Burundi,2020,1
Brøndby,Canada,2020,4
Brøndby,Chile,2020,1
Brøndby,China,2020,3
Brøndby,Croatia,2020,3
Brøndby,Denmark,2020,92
Brøndby,Egypt,2020,2
Brøndby,France,2020,2
Brøndby,Germany,2020,2
Brøndby,Ghana,2020,6
Brøndby,Greece,2020,1
Brøndby,Hungary,2020,2
Brøndby,Iceland,2020,1
Brøndby,India,2020,10
Brøndby,Iran,2020,4
Brøndby,Ireland,2020,3
Brøndby,Italy,2020,8
Brøndby,Latvia,2020,1
Brøndby,Lithuania,2020,3
Brøndby,Morocco,2020,1
Brøndby,Nepal,2020,3
Brøndby,Netherlands,2020,1
Brøndby,Norway,2020,2
Brøndby,Pakistan,2020,10
Brøndby,Philippines,2020,3
Brøndby,Poland,2020,20
Brøndby,Portugal,2020,7
Brøndby,Republic of North Macedonia,2020,1
Brøndby,Romania,2020,52
Brøndby,Russia,2020,1
Brøndby,Serbia,2020,1
Brøndby,Slovakia,2020,1
Brøndby,Slovenia,2020,1
Brøndby,South Korea,2020,1
Brøndby,Spain,2020,11
Brøndby,Sweden,2020,26
Brøndby,Switzerland,2020,1
Brøndby,Syria,2020,1
Brøndby,Thailand,2020,2
Brøndby,Tunisia,2020,1
Brøndby,Turkey,2020,14
Brøndby,USA,2020,2
Brøndby,Ukraine,2020,1
Brøndby,United Kingdom,2020,14
Brøndby,Vietnam,2020,1
Brønderslev,Argentina,2020,1
Brønderslev,Belgium,2020,2
Brønderslev,Bulgaria,2020,5
Brønderslev,Cambodia,2020,1
Brønderslev,Cameroon,2020,1
Brønderslev,Canada,2020,2
Brønderslev,Colombia,2020,1
Brønderslev,Croatia,2020,2
Brønderslev,Denmark,2020,78
Brønderslev,Eritrea,2020,2
Brønderslev,Finland,2020,1
Brønderslev,France,2020,1
Brønderslev,Germany,2020,3
Brønderslev,Iceland,2020,4
Brønderslev,Indonesia,2020,1
Brønderslev,Italy,2020,3
Brønderslev,Latvia,2020,1
Brønderslev,Lithuania,2020,8
Brønderslev,Myanmar,2020,1
Brønderslev,Netherlands,2020,3
Brønderslev,Nigeria,2020,3
Brønderslev,Norway,2020,2
Brønderslev,Philippines,2020,3
Brønderslev,Poland,2020,11
Brønderslev,Romania,2020,22
Brønderslev,Stateless,2020,3
Brønderslev,Sudan,2020,3
Brønderslev,Sweden,2020,2
Brønderslev,Syria,2020,2
Brønderslev,Thailand,2020,1
Brønderslev,Ukraine,2020,13
Brønderslev,Vietnam,2020,7
Christiansø,Denmark,2020,1
Copenhagen,Afghanistan,2020,11
Copenhagen,Albania,2020,6
Copenhagen,Algeria,2020,3
Copenhagen,Argentina,2020,765
Copenhagen,Armenia,2020,5
Copenhagen,Australia,2020,131
Copenhagen,Austria,2020,92
Copenhagen,Azerbaijan,2020,7
Copenhagen,Bahamas,2020,1
Copenhagen,Bahrain,2020,1
Copenhagen,Bangladesh,2020,51
Copenhagen,Belarus,2020,8
Copenhagen,Belgium,2020,121
Copenhagen,Benin,2020,1
Copenhagen,Bolivia,2020,5
Copenhagen,Bosnia and Herzegovina,2020,12
Copenhagen,Brazil,2020,143
Copenhagen,Bulgaria,2020,152
Copenhagen,Burundi,2020,1
Copenhagen,Cameroon,2020,6
Copenhagen,Canada,2020,134
Copenhagen,Chile,2020,142
Copenhagen,China,2020,474
Copenhagen,Colombia,2020,24
Copenhagen,"Congo, Republic",2020,1
Copenhagen,Costa Rica,2020,2
Copenhagen,Croatia,2020,111
Copenhagen,Cuba,2020,6
Copenhagen,Cyprus,2020,13
Copenhagen,Czech Republic,2020,76
Copenhagen,Denmark,2020,4069
Copenhagen,Dominica,2020,1
Copenhagen,Dominican Republic,2020,3
Copenhagen,Ecuador,2020,4
Copenhagen,Egypt,2020,26
Copenhagen,El Salvador,2020,1
Copenhagen,Eritrea,2020,1
Copenhagen,Estonia,2020,34
Copenhagen,Ethiopia,2020,6
Copenhagen,Finland,2020,178
Copenhagen,France,2020,544
Copenhagen,"Gambia, The",2020,3
Copenhagen,Georgia,2020,8
Copenhagen,Germany,2020,994
Copenhagen,Ghana,2020,18
Copenhagen,Greece,2020,214
Copenhagen,Guatemala,2020,2
Copenhagen,Guinea,2020,3
Copenhagen,Honduras,2020,2
Copenhagen,Hungary,2020,116
Copenhagen,Iceland,2020,239
Copenhagen,India,2020,559
Copenhagen,Indonesia,2020,32
Copenhagen,Iran,2020,103
Copenhagen,Iraq,2020,23
Copenhagen,Ireland,2020,107
Copenhagen,Israel,2020,23
Copenhagen,Italy,2020,989
Copenhagen,Ivory Coast,2020,1
Copenhagen,Jamaica,2020,1
Copenhagen,Japan,2020,59
Copenhagen,Jordan,2020,12
Copenhagen,Kazakhstan,2020,3
Copenhagen,Kenya,2020,10
Copenhagen,Kosovo,2020,6
Copenhagen,Kuwait,2020,1
Copenhagen,Kyrgyzstan,2020,3
Copenhagen,Laos,2020,1
Copenhagen,Latvia,2020,50
Copenhagen,Lebanon,2020,16
Copenhagen,Lithuania,2020,114
Copenhagen,Luxembourg,2020,14
Copenhagen,Malawi,2020,1
Copenhagen,Malaysia,2020,16
Copenhagen,Malta,2020,1
Copenhagen,Mauritius,2020,1
Copenhagen,Mexico,2020,58
Copenhagen,Moldova,2020,1
Copenhagen,Mongolia,2020,2
Copenhagen,Montenegro,2020,2
Copenhagen,Morocco,2020,25
Copenhagen,Mozambique,2020,2
Copenhagen,Myanmar,2020,3
Copenhagen,Nepal,2020,85
Copenhagen,Netherlands,2020,213
Copenhagen,New Zealand,2020,21
Copenhagen,Nigeria,2020,18
Copenhagen,North Korea,2020,1
Copenhagen,Norway,2020,671
Copenhagen,Not stated,2020,22
Copenhagen,Pakistan,2020,95
Copenhagen,Panama,2020,5
Copenhagen,Peru,2020,11
Copenhagen,Philippines,2020,114
Copenhagen,Poland,2020,346
Copenhagen,Portugal,2020,372
Copenhagen,Qatar,2020,1
Copenhagen,Republic of North Macedonia,2020,14
Copenhagen,Romania,2020,261
Copenhagen,Russia,2020,77
Copenhagen,Rwanda,2020,3
Copenhagen,Saint Kitts and Nevis,2020,1
Copenhagen,Saint Lucia,2020,1
Copenhagen,Saudi Arabia,2020,2
Copenhagen,Senegal,2020,5
Copenhagen,Serbia,2020,24
Copenhagen,Sierra Leone,2020,2
Copenhagen,Singapore,2020,37
Copenhagen,Slovakia,2020,86
Copenhagen,Slovenia,2020,17
Copenhagen,Somalia,2020,1
Copenhagen,South Africa,2020,39
Copenhagen,South Korea,2020,77
Copenhagen,Spain,2020,599
Copenhagen,Sri Lanka,2020,7
Copenhagen,Stateless,2020,10
Copenhagen,Sudan,2020,4
Copenhagen,Sweden,2020,811
Copenhagen,Switzerland,2020,113
Copenhagen,Syria,2020,23
Copenhagen,Taiwan,2020,23
Copenhagen,Tajikistan,2020,1
Copenhagen,Tanzania,2020,2
Copenhagen,Thailand,2020,57
Copenhagen,Trinidad and Tobago,2020,1
Copenhagen,Tunisia,2020,10
Copenhagen,Turkey,2020,90
Copenhagen,Turkmenistan,2020,1
Copenhagen,USA,2020,542
Copenhagen,Uganda,2020,10
Copenhagen,Ukraine,2020,81
Copenhagen,United Kingdom,2020,734
Copenhagen,Uruguay,2020,2
Copenhagen,Venezuela,2020,15
Copenhagen,Vietnam,2020,19
Copenhagen,Yemen,2020,1
Copenhagen,Yugoslavia,2020,2
Copenhagen,Zambia,2020,3
Copenhagen,Zimbabwe,2020,1
Dragør,Afghanistan,2020,2
Dragør,Belgium,2020,1
Dragør,Canada,2020,1
Dragør,China,2020,1
Dragør,Denmark,2020,59
Dragør,Eritrea,2020,1
Dragør,Finland,2020,1
Dragør,Germany,2020,3
Dragør,Greece,2020,2
Dragør,Guinea,2020,1
Dragør,Iran,2020,1
Dragør,Italy,2020,4
Dragør,Latvia,2020,1
Dragør,Norway,2020,6
Dragør,Philippines,2020,4
Dragør,Poland,2020,2
Dragør,Portugal,2020,1
Dragør,Russia,2020,1
Dragør,Spain,2020,2
Dragør,Sweden,2020,10
Dragør,Switzerland,2020,2
Dragør,Syria,2020,1
Dragør,USA,2020,4
Dragør,United Kingdom,2020,4
Egedal,Afghanistan,2020,3
Egedal,Belgium,2020,1
Egedal,Brazil,2020,1
Egedal,Bulgaria,2020,18
Egedal,China,2020,4
Egedal,Denmark,2020,98
Egedal,Estonia,2020,1
Egedal,Ethiopia,2020,1
Egedal,Finland,2020,1
Egedal,Germany,2020,1
Egedal,India,2020,6
Egedal,Iran,2020,2
Egedal,Italy,2020,2
Egedal,Kosovo,2020,1
Egedal,Lithuania,2020,14
Egedal,Mexico,2020,1
Egedal,New Zealand,2020,1
Egedal,Norway,2020,6
Egedal,Not stated,2020,1
Egedal,Pakistan,2020,1
Egedal,Peru,2020,1
Egedal,Poland,2020,11
Egedal,Portugal,2020,1
Egedal,Romania,2020,8
Egedal,Russia,2020,1
Egedal,Spain,2020,2
Egedal,Stateless,2020,1
Egedal,Sweden,2020,5
Egedal,Syria,2020,1
Egedal,Thailand,2020,3
Egedal,Turkey,2020,3
Egedal,USA,2020,7
Egedal,Ukraine,2020,1
Egedal,United Kingdom,2020,6
Esbjerg,Afghanistan,2020,4
Esbjerg,Australia,2020,3
Esbjerg,Austria,2020,4
Esbjerg,Bangladesh,2020,4
Esbjerg,Belgium,2020,1
Esbjerg,Bosnia and Herzegovina,2020,2
Esbjerg,Brazil,2020,7
Esbjerg,Bulgaria,2020,28
Esbjerg,Cameroon,2020,1
Esbjerg,Canada,2020,7
Esbjerg,China,2020,12
Esbjerg,Costa Rica,2020,1
Esbjerg,Croatia,2020,12
Esbjerg,Cuba,2020,1
Esbjerg,Czech Republic,2020,12
Esbjerg,Denmark,2020,339
Esbjerg,Ecuador,2020,1
Esbjerg,Egypt,2020,1
Esbjerg,Eritrea,2020,2
Esbjerg,Ethiopia,2020,1
Esbjerg,Finland,2020,5
Esbjerg,France,2020,23
Esbjerg,Germany,2020,45
Esbjerg,Ghana,2020,1
Esbjerg,Greece,2020,7
Esbjerg,Hungary,2020,16
Esbjerg,Iceland,2020,14
Esbjerg,India,2020,8
Esbjerg,Iran,2020,9
Esbjerg,Iraq,2020,3
Esbjerg,Italy,2020,9
Esbjerg,Japan,2020,1
Esbjerg,Kazakhstan,2020,9
Esbjerg,Kosovo,2020,1
Esbjerg,Kyrgyzstan,2020,1
Esbjerg,Latvia,2020,9
Esbjerg,Lebanon,2020,1
Esbjerg,Lithuania,2020,15
Esbjerg,Malaysia,2020,3
Esbjerg,Mauritius,2020,1
Esbjerg,Moldova,2020,5
Esbjerg,Myanmar,2020,3
Esbjerg,Netherlands,2020,6
Esbjerg,New Zealand,2020,1
Esbjerg,Norway,2020,16
Esbjerg,Not stated,2020,3
Esbjerg,Pakistan,2020,5
Esbjerg,Philippines,2020,10
Esbjerg,Poland,2020,48
Esbjerg,Portugal,2020,11
Esbjerg,Republic of North Macedonia,2020,1
Esbjerg,Romania,2020,73
Esbjerg,Russia,2020,4
Esbjerg,Serbia,2020,2
Esbjerg,Singapore,2020,4
Esbjerg,Slovakia,2020,6
Esbjerg,Slovenia,2020,3
Esbjerg,Somalia,2020,1
Esbjerg,South Africa,2020,5
Esbjerg,Spain,2020,18
Esbjerg,Stateless,2020,4
Esbjerg,Sweden,2020,16
Esbjerg,Switzerland,2020,1
Esbjerg,Syria,2020,12
Esbjerg,Tanzania,2020,1
Esbjerg,Thailand,2020,2
Esbjerg,Trinidad and Tobago,2020,1
Esbjerg,Turkey,2020,16
Esbjerg,USA,2020,15
Esbjerg,Ukraine,2020,49
Esbjerg,United Kingdom,2020,36
Esbjerg,Vietnam,2020,9
Faaborg-Midtfyn,Afghanistan,2020,1
Faaborg-Midtfyn,Bulgaria,2020,12
Faaborg-Midtfyn,Colombia,2020,1
Faaborg-Midtfyn,Denmark,2020,129
Faaborg-Midtfyn,Eritrea,2020,3
Faaborg-Midtfyn,Estonia,2020,3
Faaborg-Midtfyn,Finland,2020,1
Faaborg-Midtfyn,France,2020,1
Faaborg-Midtfyn,Germany,2020,7
Faaborg-Midtfyn,Hungary,2020,2
